Transect	ID	RUST	FLUSH	SET
Cassiar	448	0.126723695334228	1.19272746620058	-17.1781850915848
Cassiar	450	0.250240387464779	5.96798013986399	-11.0056508789348
Cassiar	451	0.126723695334228	-4.14431963965856	-19.5296266964039
Cassiar	452	0.126723695334228	-3.58170626883699	2.22120814817217
Cassiar	453	0.250240387464779	-0.588700780354895	13.1215234380873
Cassiar	454	0.0738015163096218	-0.591315535327593	-13.0741803794954
Cassiar	455	0.126723695334228	1.47362468229843	-6.89062807050155
Cassiar	456	0.126723695334228	5.68708292376614	1.6333477469674
Cassiar	457	0.0176464836134306	2.1456517443497	-8.94187687335021
Cassiar	460	0.190336682374524	0.324511623598103	10.2842986866501
Cassiar	461	0.250240387464779	0.0691386018091661	2.80906854937697
Cassiar	462	-0.243826381057425	9.33874673303816	-10.1238602771277
Cassiar	463	0.190336682374524	4.23072951603323	11.1168798304779
Cassiar	464	0.190336682374524	19.4649792965301	-1.78812789885348
Cassiar	465	0.190336682374524	2.27762056981568	-9.69764876521785
Cassiar	467	0.126723695334228	3.15900797888551	-3.65739586387538
Cassiar	468	0.0738015163096218	5.66124784754129	-19.4928108948701
Cassiar	470	0.147758007697707	1.12384462460247	9.29761216815881
Cassiar	471	0.00320700320367713	-0.492655830386532	-7.18455827110394
Cassiar	472	0.00320700320367713	0.0691386018091661	4.86657995359357
Cassiar	474	0.250240387464779	0.0691386018091661	6.95397411133875
Cassiar	475	0.250240387464779	1.75502995510616	-10.6070391610058
Cassiar	476	0.250240387464779	2.03541911449411	-6.30276766929681
Cassiar	477	0.126723695334228	-2.17803912697363	3.39692895058167
Cassiar	478	-0.120309688926874	-1.33534747868008	12.8026953698578
Cassiar	479	-0.120309688926874	-3.58252520746286	-2.77560526206826
Jasper	501	-0.123276556245474	-2.54180972657245	38.2748637435018
Jasper	503	-0.367343073187976	-0.492655830386532	39.840929292538
Jasper	504	-0.614376457449079	0.63093303400488	25.6870498474649
Jasper	505	-0.243826381057425	-1.33534747868008	40.4321342264814
Jasper	507	-0.984926533840732	0.0691386018091661	41.607855028891
Jasper	508	-0.0597422384410969	-0.324763129422926	28.2616025309086
Jasper	509	0.126723695334228	0.63093303400485	11.9209047680507
Jasper	510	0.250240387464779	2.03541911449411	1.04548734576269
Jasper	511	0.126723695334228	1.19272746620055	19.8570201843149
Jasper	512	0.0494136425156192	2.27762056981568	17.7775289811005
Jasper	514	0.00320700320367713	-2.17803912697363	11.0391141662435
Jasper	515	-0.243826381057425	-4.70611407185426	25.7356241963625
Jasper	516	-0.0915093973432856	-5.14419342581103	36.5106047172267
Jasper	517	-0.120309688926874	-3.02073077526716	26.6174147981696
Jasper	518	0.126723695334228	-4.14431963965856	27.7931356005791
Jasper	519	-0.243826381057425	-1.61624469477793	34.5535302144338
Jasper	520	0.0176464836134306	0.97378637661914	34.7686331776108
Jasper	521	0.0494136425156192	-2.45893634307146	11.9494609743057
Jasper	522	-0.243826381057425	-3.58252520746286	30.7324376066029
Jasper	523	0.00320700320367713	-2.17803912697363	23.0902523909411
Jasper	528	0.00320700320367713	2.59721354668981	6.63016115720785
Jasper	529	0.126723695334228	-1.05445026258223	-3.65739586387538
Jasper	530	0.250240387464779	-0.773553046484382	0.457626944557886
Jasper	531	-0.0162820566939158	-0.158189364629233	12.1503368416586
Jasper	532	-0.264199596104379	2.9268953228367	17.7007197291404
Jasper	533	0.081180801417808	-2.27787207564048	1.61900592841806
Jasper	535	0.00320700320367713	6.52977457205969	3.69085915118406
Jasper	536	0.00320700320367713	-1.05445026258223	9.56946316323164
Jasper	537	0.00320700320367713	-1.33534747868008	-13.3570924837539
Jasper	538	-0.200665278300002	2.40958939528167	3.28416821607373
Jasper	540	0.250240387464779	-3.30162799136501	1.63334774696746
Jasper	541	0.250240387464779	-1.89714191087578	-3.36346566327299
Jasper	542	-0.243826381057425	-1.89714191087578	24.2659731933506
Jasper	543	0.0738015163096218	-2.51436651917514	-7.36873103249571
Jasper	546	-0.243826381057425	-5.14419342581103	6.04230075600314
Jasper	547	-0.123276556245474	-2.93243151581595	-6.44413344186672
Jasper	549	-0.120309688926874	-1.61624469477793	-18.6478360945967
Jasper	550	0.081180801417808	-5.01222460034505	-12.9511640885689
Jasper	551	-0.120309688926874	-1.33534747868008	-30.9929045198966
Jasper	553	-0.123276556245474	-0.588700780354895	-16.4351071678007
Jasper	555	0.00320700320367713	-7.23418901673489	-28.3475327144752
Jasper	557	0.126723695334228	4.56349405937476	33.1802801419154
Jasper	558	-0.0532603023879585	-2.29780343382597	-5.81078053173057
Jasper	559	0.00320700320367713	-7.23418901673489	-11.887441480742
Jasper	560	0.00320700320367713	-1.89714191087578	-2.18774486086349
Jasper	561	0.126723695334228	-2.73983355916931	4.57264975299125
Jasper	562	0.222103841276713	-0.773553046484382	-30.9929045198966
Jasper	563	-0.0162820566939158	-2.08124034847678	-1.40010535746561
Jasper	564	-0.405122635963284	5.66124784754129	-12.2722014486615
Jasper	566	-0.243826381057425	-7.23418901673489	-22.1749985018253
Jasper	567	-0.232432437202191	-9.05041131824614	-1.78812789885348
Jasper	568	-0.0162820566939158	-2.08124034847678	-30.640533260839
Jasper	569	-0.120309688926874	-4.42521685575641	-12.7692320825491
Jasper	571	0.110779762003664	-0.374752449978419	-20.7875850676048
Jasper	572	0.190336682374524	-2.40984090110646	21.4216920305331
Jasper	574	0.126723695334228	-2.73983355916931	2.22120814817217
Jasper	578	-0.120309688926874	-2.80046269034997	-23.435237638377
Jasper	579	0.00320700320367713	-0.211758614288683	-15.1094262000987
Jasper	580	-0.120309688926874	-3.30162799136501	7.51195175901503
Jasper	582	-0.341588318158907	-3.449737443371	-21.2769755268472
Jasper	586	-0.623434397876717	-3.449737443371	-12.1185829447411
Jasper	588	-0.243826381057425	-4.14431963965856	-15.1206736873682
Jasper	591	0.222103841276713	-2.27787207564048	0.786424784590237
Jasper	592	0.126723695334228	-6.67239458453919	-10.4177904777301
Jasper	593	0.250240387464779	-1.33534747868008	-7.77241867230868
Jasper	595	0.00320700320367713	-6.39149736844134	-23.9385797054395
Jasper	596	-0.0162820566939158	-0.158189364629233	6.44488749465898
Jasper	597	-0.373355477061095	-9.05041131824614	-29.2633056451718
Jasper	600	0.0176464836134306	-1.33534747868008	-23.0567891036324
Chilcotin	601	-0.217300366779581	-2.29780343382597	-25.0666720778545
Chilcotin	603	0.126723695334228	-0.211758614288683	-18.9417662951991
Chilcotin	604	-0.120309688926874	3.43990519498336	-3.65739586387538
Chilcotin	605	-0.405122635963284	-2.93243151581595	-11.8559108767476
Chilcotin	606	-0.200665278300002	0.0691386018091661	-16.0188165958868
Chilcotin	607	-0.264199596104379	2.9268953228367	-0.199774863157984
Chilcotin	608	0.00320700320367713	-2.17803912697363	-10.1238602771277
Wyoming	703	0.126723695334228	9.90054116523386	-0.130233456646822
Wyoming	704	0.250240387464779	4.00169962717906	17.5055785794959
Wyoming	705	0.00320700320367713	-0.492655830386532	14.8602067740745
Wyoming	706	0.00320700320367713	1.19272746620055	24.559903393953
Wyoming	707	0.126723695334228	-0.492655830386532	29.262786603591
Wyoming	708	0.126723695334228	-0.158189364629233	15.7419973758816
Wyoming	709	0.250240387464779	-0.773553046484382	19.5630899837125
Wyoming	710	0.126723695334228	-0.492655830386532	25.1477637951577
Wyoming	711	0.00320700320367713	0.0691386018091661	23.3841825915435
Wyoming	712	0.126723695334228	2.59721354668981	8.98160276202693
Wyoming	713	0.081180801417808	0.456480449064088	28.2616025309086
Wyoming	714	0.126723695334228	-0.492655830386532	16.6237879776888
Wyoming	715	0.00320700320367713	4.00169962717906	39.840929292538
Wyoming	716	0.126723695334228	18.6083548642671	23.3841825915435
Wyoming	717	0.00320700320367713	0.0691386018091661	26.0295543969649
Wyoming	718	0.00320700320367713	11.8668216779188	34.5535302144339
Wyoming	719	-0.120309688926874	6.81067178815753	34.5535302144339
Wyoming	720	-0.0915093973432856	7.93426065254892	17.7775289811005
Wyoming	721	-0.120309688926874	2.59721354668981	11.9209047680507
Wyoming	722	0.126723695334228	9.33874673303816	10.7451839656411
Wyoming	723	0.126723695334228	11.3050272457231	23.3841825915435
Wyoming	724	-0.120309688926874	4.56349405937476	11.0391141662435
Wyoming	725	-0.120309688926874	18.3274576481693	19.5630899837125
Wyoming	726	0.250240387464779	7.93426065254892	25.4416939957601
Wyoming	729	0.250240387464779	0.192542798132118	16.0355574414847
Wyoming	730	0.190336682374524	0.324511623598103	14.4472044057892
Wyoming	731	0.00320700320367713	-0.492655830386532	18.0934389807006
Wyoming	732	0.0738015163096218	-0.591315535327593	32.5694143965021
Wyoming	733	0.250240387464779	18.3274576481693	30.7324376066029
Wyoming	734	0.250240387464779	1.19272746620055	0.457626944557886
Wyoming	735	0.126723695334228	0.911830250102714	24.559903393953
Wyoming	736	0.222103841276713	3.43990519498336	5.45444035479834
Wyoming	737	0.250240387464779	7.09156900425538	23.0902523909411
Wyoming	738	0.126723695334228	9.33874673303816	18.387369181303
Wyoming	739	0.250240387464779	15.237588271093	18.6812993819054
Wyoming	740	0.0176464836134306	2.9268953228367	36.4337954652665
Wyoming	741	0.126723695334228	21.4173270252456	30.4385074060005
Wyoming	742	0.126723695334228	21.1364298091478	34.5535302144338
Wyoming	743	0.126723695334228	18.6083548642672	30.4385074060005
Wyoming	745	0.250240387464779	5.12528849157044	22.7963221903387
Wyoming	746	0.250240387464779	-0.492655830386532	22.7963221903387
Wyoming	747	0.250240387464779	0.63093303400485	28.0870658011815
Wyoming	749	0.250240387464779	3.15900797888551	35.7292510168434
Wyoming	750	0.250240387464779	6.81067178815753	22.2084617891339
Wyoming	751	0.250240387464779	16.6420743515822	35.7292510168434
Wyoming	752	0.126723695334228	14.777517825608	7.51195175901503
Wyoming	753	0.250240387464779	2.03541911449411	7.80588195961742
Wyoming	754	0.126723695334228	4.56349405937476	25.1477637951577
Wyoming	755	0.250240387464779	7.93426065254892	18.6812993819054
Wyoming	756	0.250240387464779	-0.211758614288683	-6.59669786989917
Wyoming	757	0.126723695334228	5.01197309452025	27.7931356005791
Wyoming	758	0.190336682374524	5.40259488376375	16.9449478372727
Wyoming	759	0.158569523472336	0.0691386018091661	26.3234845975672
Wyoming	760	0.158569523472336	0.192542798132118	-13.9373637363172
Wyoming	761	0.250240387464779	9.69943456544237	-2.77560526206826
Wyoming	762	0.250240387464779	2.03541911449411	-10.6070391610058
Wyoming	763	0.190336682374524	-2.80046269034997	-4.70216190225086
Wyoming	764	0.158569523472336	8.77695230084247	7.60807350337847
Wyoming	765	0.250240387464779	10.4623355974295	22.7963221903387
Wyoming	766	0.250240387464779	12.1477188940166	11.3330443668459
Wyoming	767	0.250240387464779	9.33874673303816	34.845442429571
Wyoming	768	0.250240387464779	10.7432328135274	30.4385074060005
Wyoming	769	0.250240387464779	-1.33534747868008	18.9752295825078
Wyoming	770	0.250240387464779	4.00169962717906	19.2691597831102
Wyoming	771	0.158569523472336	-1.76056614808543	20.1984631606238
Wyoming	772	0.190336682374524	-2.40984090110646	27.7685027070344
Wyoming	773	-0.405122635963284	2.03541911449411	7.60807350337847
Wyoming	774	0.250240387464779	-1.33534747868008	30.4385074060005
Wyoming	775	0.250240387464779	1.19272746620055	13.0966255704602
Wyoming	776	0.00320700320367713	0.63093303400485	23.3841825915435
Wyoming	777	0.126723695334228	3.15900797888551	11.9209047680507
Wyoming	778	0.250240387464779	9.05784951694031	26.3234845975672
Wyoming	779	0.250240387464779	0.0691386018091661	-9.53599987592296
Wyoming	780	-0.264199596104379	6.05186963678479	14.370395153829
Wyoming	781	0.250240387464779	0.324511623598103	10.1573235644364
Wyoming	782	0.250240387464779	6.5744602514943	1.6333477469674
Wyoming	783	0.250240387464779	8.77695230084247	14.2723463728697
Wyoming	784	0.250240387464779	11.3050272457231	12.2148349686531
Wyoming	785	0.250240387464779	21.6982242413435	11.0391141662435
Wyoming	786	0.190336682374524	0.192542798132118	16.035927576484
Wyoming	787	0.250240387464779	2.03541911449411	26.0295543969649
Wyoming	788	0.0494136425156192	5.01197309452025	18.1938195530144
Wyoming	789	0.190336682374524	16.6420743515822	6.04230075600308
Wyoming	790	0.250240387464779	3.43990519498336	0.163696743955563
Wyoming	791	0.250240387464779	0.911830250102729	16.3298577770864
Wyoming	792	0.158569523472336	-0.588700780354895	16.8681385853125
Wyoming	793	0.126723695334228	-0.45673195488891	29.262786603591
Wyoming	794	0.190336682374524	-0.847353744132421	3.98478935178641
Wyoming	795	-0.120309688926874	1.10575520208512	-23.435237638377
Wyoming	796	0.0176464836134306	-3.71367509430297	-23.5120468903372
Wyoming	798	0.250240387464779	4.00169962717906	14.2723463728697
Wyoming	799	0.126723695334228	5.96798013986399	20.1509503849173
Wyoming	800	0.126723695334228	1.10575520208512	30.4385074060005
Alaska	801	-0.614376457449079	-7.23418901673489	-30.9929045198966
Alaska	802	-0.264199596104379	-4.49491867279	-23.5120468903372
Alaska	803	-0.200665278300002	-0.324763129422926	-30.0190775370394
Alaska	805	-0.243826381057425	-3.86342242356071	-19.8235568970062
Alaska	806	-0.243826381057425	-2.40984090110646	-2.48167506146587
Alaska	807	0.0738015163096218	-0.591315535327593	-19.4928108948701
Alaska	808	0.222103841276713	2.87811076278764	-12.5348735166551
Alaska	809	-0.614376457449079	-3.58252520746286	-15.7085340885729
Alaska	810	0.00320700320367713	-3.58252520746286	-24.8203703072467
Alaska	811	-0.0162820566939158	-5.82970293624564	-29.2293233162823
Alaska	812	0.00320700320367713	-2.17803912697363	-30.9929045198966
Alaska	813	-0.243826381057425	-3.58252520746286	-30.9929045198966
Alaska	814	-0.73789314957963	-3.86342242356071	-27.4657421126681
Alaska	815	-0.120309688926874	-3.30162799136501	-23.9385797054395
Alaska	816	0.190336682374524	3.72080241108121	-5.95103361799261
Alaska	817	0.00320700320367713	-1.33534747868008	-15.4146038879705
Alaska	818	0.0176464836134306	8.39560037224586	-26.0097903218207
Alaska	819	0.158569523472336	-0.588700780354895	-12.2722014486615
Alaska	820	0.0176464836134306	0.192542798132118	-23.5120468903372
Alaska	821	0.0494136425156192	-1.33534747868008	-16.5903246903801
Alaska	822	-0.405122635963284	2.87811076278766	-26.0097903218207
Alaska	823	-0.367343073187976	-0.492655830386532	-12.1813716813444
Alaska	824	0.126723695334228	-3.58252520746286	-27.4657421126681
Alaska	825	-0.405122635963284	-1.62859732261944	-23.5120468903372
Alaska	826	-0.243826381057425	-3.30162799136501	-30.9929045198966
Alaska	827	0.0176464836134306	-3.71367509430297	-14.769944880145
Alaska	828	0.222103841276713	-9.20046952941982	-30.9929045198966
Alaska	829	-0.73789314957963	-4.14431963965856	-30.9929045198966
Alaska	831	0.0738015163096218	1.75502995510618	-26.0097903218207
Alaska	832	0.147758007697707	-8.91957231332197	-32.5168209685229
Alaska	833	-0.545380495562827	-9.20046952941982	-30.9929045198966
Alaska	835	-0.0915093973432856	-5.26790850404994	-26.0097903218207
Alaska	836	0.147758007697707	-7.51508623283274	-29.2633056451718
Alaska	837	0.190336682374524	-5.26790850404994	-30.9929045198966
Alaska	838	-0.0532603023879585	-3.58170626883699	-29.2293233162823
Alaska	839	-0.764357437735621	-5.92734231617191	-30.640533260839
